1.5X1.5 CIERRE X100|1.5X1.5 CIERRE X100|0.0
26X40 NA RECX10|26X40 NA RECX100|0.0
C-1 VERDE X100 A|C-1 VERDE X100 A|0.0
24X33 VERDE 2.0X100 A|24X33 VERDE 2.0X100 A|0.0
8X12 NAVIDAD X100 A|8X12 NAVIDAD X100 A|0.0
24X34 ROJA 2.0X100|24X34 ROJA 2.0X100|0.0
24X34 ROJA 2.0X100 A|24X34 ROJA 2.0X100 A|0.0
14X18 TB X100 A|14X18 TB X100 A|0.0
16X16 PP CL 1 ADHESIVO|16X16 PP CL 1 ADHESIVO|8000.0
26X40 ROJA|26X40 ROJA|31685.0
20 NEGRO RECUPERADO|20 NEGRO|0.0
16 NEGRO RECUPERADO|16 NEGRO|0.0
10X18 TA|10X18 TA|2700.0
10X18 NA|10X18 NA|2700.0
6X9 PP 2 X 500|6X9 PP 2.0 CL|0.0
4.5X7 PP 2.0 X 500|4.5X7 PP 2.0 CL|0.0
B IMP 11+3.5+3.5X24 BEIGE FUSION TRIGO|11+3.5+3.5X24 BEIGE FUSION TRIGO|0.0
B IMP 9+3+3X18 BEIGE FUSION TRIGO|9+3+3X18 BEIGE FUSION TRIGO|0.0
18X24 T ROJA SIN MODALIDAD 2A5 AÑOS|18X24 T ROJA SIN MODALIDAD 2A5 AÑOS|0.0
18X24 T VERDE SIN MODALIDAD 12A23 MESES|18X24 T VERDE SIN MODALIDAD 12A23 MESES|0.0
18X27 TA SIN MODALIDAD MADRES GES T AM|18X27 TA SIN MODALIDAD MADRES GES T AM|0.0
18X24 T VERDE FAMILIAR 1A2 AÑOS|18X24 T VERDE FAMILIAR 1A2 AÑOS|0.0
18X24 T ROJA FAMILIAR 3A5 AÑOS|18X24 T ROJA FAMILIAR 3A5 AÑOS|0.0
18X24 T AZUL FAMILIAR 6A11 MESES|18X24 T AZUL FAMILIAR 6A11 MESES|0.0
18X27 T AMARILLA FAMILIAR GEST-LACT|18X27 T AMARILLA FAMILIAR GEST-LACT|0.0
11X17.5 BESITOS JOSEFINOS|11X17.5 BESITOS JOSEFINOS|26.0
15X22.5 BESITOS JOSEFINOS|15X22.5 BESITOS JOSEFINOS|46.0
PREC 8X12 NG REC|8X12 NG REC|6300.0
PREC 10X14 NG REC|10X14 NG REC|6300.0
PREC 12X16 NG REC|12X16 NG REC|6300.0
PREC 14X20 NG REC|14X20 NEG REC|6300.0
PREC 15X22 NG REC|15X22 NG REC|6300.0
PREC 16X24 NG REC|16X24 NG REC|6300.0
PREC 18X24 NG REC|18X24 NG REC|6300.0
PREC 20X30 NG REC|20X30 NG REC|6300.0
PREC 26X40 NG REC|26X40 NG REC|6300.0
PREC 31X50 NG REC|31X50 NG REC|6300.0
PREC 8X12 TTE|PREC 8X12 TTE|9000.0
PREC 10X14 TTE|PREC 10X14 TTE|9000.0
PREC 12X16 TTE|PREC 12X16 TTE|9000.0
PREC 14X20 TTE|PREC 14X20 TTE|9000.0
PREC 15X22 TTE|PREC 15X22 TTE|9000.0
PREC 16X24 TTE|PREC 16X24 TTE|9000.0
PREC 18X24 TTE|PREC 18X24 TTE|9000.0
PREC 20X30 TTE|PREC 20X30 TTE|9000.0
PREC 4X6 BCO ORIG|4X6 BCO ORIG|12870.0
PREC 7X10 BCO ORIG|7X10 BCO ORIG|12870.0
PREC 8X12 BCO ORIG|8X12 BCO ORIG|12870.0
PREC 10X14 BCO ORIG|10X14 BCO ORIG|12870.0
PREC 12X16 BCO ORIG|12X16 BCO ORIG|12870.0
PREC 14X20 BCO ORIG|14X20 BCO ORIG|12870.0
PREC 15X22 BCO ORIG|15X22 BCO ORIG|12870.0
PREC 16X24 BCO ORIG|16X24 BCO ORIG|12870.0
PREC 18X24 BCO ORIG|18X24 BCO ORIG|12870.0
PREC 24X34 BCO ORIG|24X34 BCO ORIG|12870.0
PREC 26X40 BCO ORIG|26X40 BCO ORIG|12870.0
PREC 20X30 BCO ORIG|20X30 BCO ORIG|12870.0
PREC 4X6 NG ORIG|4X6 NG ORIG|11700.0
PREC 6X8 NG ORIG|6X8 NG ORIG|11700.0
PREC 7X10 NG ORIG|7X10 NG ORIG|11700.0
PREC 8X12 NG ORIG|8X12 NG ORIG|11700.0
PREC 10X14 NG ORIG|10X14 NG ORIG|11700.0
PREC 12X16 NG ORIG|12X16 NA ORIG|11700.0
PREC 14X20 NG ORIG|14X20 NG ORIG|11700.0
PREC 15X22 NG ORIG|15X22 NG ORIG|11700.0
PREC 16X24 NG ORIG|16X24 NG ORIG|11700.0
PREC 18X24 NG ORIG|18X24 NG ORIG|11700.0
PREC 20X30 NG ORIG|20X30 NG ORIG|11700.0
PREC 24X34 NG ORIG|24X33 NG ORIG|11700.0
PREC 26X40 NG ORIG|26X40 NG ORIG|11700.0
PREC 7X10 TTE ORIG|7X10 TTE ORIG|11700.0
PREC 8X12 TTE ORIG|8X12 TTE ORIG|11700.0
PREC 10X14 TTE ORIG|10X14 TTE ORIG|6800.0
PREC 12X16 TTE ORIG|12X16 TTE ORIG|6800.0
PREC 14X20 TTE ORIG|14X20 TTE ORIG|6800.0
PREC 15X22 TTE ORIG|15X22 TTE ORIG|6800.0
PREC 16X24 TTE ORIG|16X24 TTE ORIG|6800.0
PREC 18X24 TTE ORIG|18X24 TTE ORIG|6800.0
PREC 24X333 TTE|PREC 24X333 TTE|9000.0
PREC PLUS 20X25|PLUS 20X25|17400.0
PREC PLUS 24X34|PLUS 24X34|27100.0
PREC 24X34 NG REC|24X33 NG REC.|4000.0
PREC 10X14 BCO REC|10X14 BCO REC|0.0
PREC 12X16 BCO REC|12X16 BCO REC|0.0
PREC 6X8 BCO ORIG|6X8 BCO ORIG|12870.0
PREC 14X20 BCO REC|14X20 BCO PREC|0.0
PREC 15X22 BCO REC|15X22 BCO REC|0.0
PREC 16X24 BCO REC|16X24 BCO REC|0.0
PREC 18X24 BCO REC|18X24 BCO REC|0.0
PREC 20X30 BCO REC|20X30 BCO REC|0.0
PREC 24X34 BCO REC|PREC 24X34 BCO REC|0.0
PREC 26X40 BCO REC|26X40 BCO REC|0.0
PREC 4X6 BCO REC|4X6 BCO REC|0.0
PREC 6X8 BCO REC|6X8 BCO REC|0.0
PREC 7X10 BCO REC|7X10 BCO REC|0.0
PREC 8X12 BCO REC|8X12 BCO REC|0.0
PREC PLUS 20X25 A|PREC PLUS 20X25 A|0.0
PREC PLUS 24X34 A|PREC PLUS 24X34 A|0.0
BANDEJA 1 X500|1 X500|34000.0
BANDEJA 1-15X500|1-15 X500|47340.0
BANDEJA 3 X500|3 X500|49170.0
BANDEJA 5 X500|5 X500|77820.0
BANDEJA 4 X500|4 X500|92600.0
BANDEJA 7 X500|7 X500|64600.0
BANDEJA B 7-1 X500|B 7-1 X500|71700.0
BANDEJA N 7 X500|N 7 X500|83840.0
BANDEJA 8 X500|8 X500|118610.0
BANDEJA 10 X500|10 X500|101100.0
BANDEJA 17 X500|17 X500|52700.0
BANDEJA 11-2X500|11-2 X500|66300.0
PORTACOMIDA B C-1 X500|C-1 B X500|76540.0
BANDEJA 12-1 X500|12-1 X500|60290.0
PORTACOMIDA B J-1 X200|J-1 B X200|47090.0
PORTACOMIDA B J-2 X200|J-2 B X200|47090.0
PORTACOMIDA K-1 X200|K-1 X200|42250.0
PORTACOMIDA P-1 X200|P-1 X200|55340.0
PORTACOMIDA P-3 X200|P-3 X200|55340.0
PORTACOMIDA N J-2 X200|J-2 N X200|73300.0
PORTACOMIDA N C-1 X500|C-1 N X500|126850.0
PORTACOMIDA N J-1 X200|J-1 N X200|87830.0
PALILLO EL SOL X144|PALILLO EL SOL X144|550.0
PALILLO DISPLAY (SOL)|PALILLO DISPLAY (SOL)|1250.0
PALILLO HAMBURGUERSA X200|PALILLO HAMBURGUERSA X200|1130.0
PITILLO ECONOMICO X100|PITILLO ECONOMICO X100|360.0
PITILLO ENVUELTO (PAJITA) X50|PITILLO ENVUELTO (PAJITA) X50|3750.0
PITILLO ENVUELTO (LASTRA) X50|PITILLO ENVUELTO (LASTRA) X50|3890.0
PITILLO JUMBO GRANIZADO X16|PITILLO JUMBO GRANIZADO X16|14440.0
PITILLO FLEXIBLE X40|PITILLO FLEXIBLE X40|7450.0
PITILLO GRANIZADO CAÑITA FLUORECENTE X16|PITILLO GRANIZADO CAÑITA FLUORECENTE X16|9180.0
PITILLO GRANIZADO CUCHARITA X28|PITILLO GRANIZADO CUCHARITA X28|9700.0
PALO PALETA CORTO IBERICO|PALO PALETA CORTO IBERICO|12250.0
PALO PALETA LARGO IBERICO|PALO PALETA LARGO IBERICO|12650.0
PALO CHUZO X40|PALO CHUZO X40|3600.0
PALO PALETA CORTO CHEVERE X10 PAQ|PALO PALETA CORTO CHEVERE X10 PAQ|13200.0
PALO PALETA LARGO CHEVERE X10 PAQ|PALO PALETA LARGO CHEVERE X10 PAQ|14200.0
PALO PALETA LARGO EL SOL|PALO PALETA LARGO EL SOL|16860.0
PALO PALETA LARGO PANDA|PALO PALETA LARGO PANDA|19450.0
PALO PINCHO #20 (SOL) CAJA X50 PAQ|PALO PINCHO #20 (SOL) CAJA X50 PAQ|1470.0
PALO PINCHO #25 (IBERICO) CAJA X100 PAQ|PALO PINCHO #25 (IBERICO) CAJA X100 PAQ|1600.0
PALO PINCHO #25 (SOL) DELGADO CAJA X50 PAQ|PALO PINCHO #25 (SOL) DELGADO CAJA X50 PAQ|1820.0
PALO PINCHUZO #25 (IBERICO) GRUESO CAJA X100 PAQ|PALO PINCHUZO #25 (IBERICO) GRUESO CAJA X100 PAQ|2400.0
PALO PINCHUZO # 25 GRUESO (SOL) CAJA X50 PAQ|PALO PINCHUZO # 25 GRUESO (SOL) CAJA X50 PAQ|2500.0
PALO PINCHO #30 (IBERICO) DELGADO CAJA X100 PAQ|PALO PINCHO #30 (IBERICO) DELGADO CAJA X100 PAQ|1800.0
PALO PINCHO N.30 DELGADO (SOL) CAJA X50 PAQ|PALO PINCHO N.30 DELGADO (SOL) CAJA X50 PAQ|2165.0
PALO PINCHUZO #30 (IBERICO) CAJA X100 PAQ|PALO PINCHUZO #30 (IBERICO) CAJA X100 PAQ|2700.0
PALO PIUNCHUZO #30 GRUESO (SOL) CAJA X50 PAQ|PALO PIUNCHUZO #30 GRUESO (SOL) CAJA X50 PAQ|3585.0
MEZCLADOR MADERA CORTO X24|MEZCLADOR MADERA CORTO X24|7540.0
MEZCLADOR MADERA LARGO X24|MEZCLADOR MADERA LARGO X24|9900.0
MEZCLADOR MADERA PLANO CORTO X25 PAQ FESTIVAL|MEZCLADOR MADERA PLANO CORTO X25 PAQ FESTIVAL|4510.0
MEZCLADOR MADERA PLANO CORTO (CHEVERE) X100 PAQ|MEZCLADOR MADERA PLANO CORTO (CHEVERE) X100 PAQ|3700.0
MEZCLADOR PLANO CORTO (IBERICO) X25 PAQ|MEZCLADOR PLANO CORTO (IBERICO) X25 PAQ|3700.0
MEZCLADOR BLANCO ECO X30|MEZCLADOR BLANCO ECO X30|1070.0
MEZCLADOR PAJITA X30|MEZCLADOR PAJITA X30|1565.0
MEZCLADOR LICOR X40|MEZCLADOR LICOR X40|11340.0
MEZCLADOR FINO (LAS) X48|MEZCLADOR FINO (LAS) X48|2180.0
MEZCLADOR ENVUELTO INDIVIDUAL|MEZCLADOR ENVUELTO INDIVIDUAL|5150.0
GUANTES X100|GUANTES X100|1530.0
DELANTAL|DELANTAL|9550.0
FIBRA X12|FIBRA X12|8700.0
GRAPA X30 CAFÉ|GRAPA X30 CAFÉ|8260.0
GRAPA X30 NEGRA|GRAPA X30 NEGRA|7530.0
GRAPA NEGRA ECO|GRAPA NEGRA ECO|6750.0
ZUNCHO X2000 MT FINO|ZUNCHO X2000 MT FINO|93700.0
ZUNCHO X2000 MT|ZUNCHO X2000 MT|73500.0
IMPEERMEABLE|IMPEERMEABLE|2750.0
SALSEROS|SALSEROS|730.0
BOLSA PAPELERA OLOR|BOLSA PAPELERA OLOR|4300.0
ENVASE 60 ML|ENVASE 60 ML|1100.0
ENVASE 120 ML|ENVASE 120 ML|1200.0
ENVASE 250 ML|ENVASE 250 ML|1450.0
POOPY FRSCH|POOPY FRSCH|10000.0
MEZCLADOR ENVUELTO NEGRO|MEZCLADOR ENVUELTO NEGRO|4800.0
MEZCLADOR PLANO LARGO MADERA (FESTIVAL) X25 PAQ|MEZCLADOR PLANO LARGO MADERA (FESTIVAL) X25 PAQ|4600.0
MEZCLADOR MADERA LARGO (CHEVERE) X50 PAQ|MEZCLADOR MADERA LARGO (CHEVERE) X50 PAQ|4050.0
PALO PALERA CORTO EL SOL PAQ X100|PALO PALERA CORTO EL SOL PAQ X100|1980.0
MEZCLADORA MADERA CORTO X500|MEZCLADORA MADERA CORTO X500|4000.0
MEZCLADOR MADERA CORTO REDONDO X100 IBERICO|MEZCLADOR MADERA CORTO REDONDO X100 IBERICO|8200.0
MOLDE JUNIOR (021) X20 (X40 PAQ)|MOLDE JUNIOR (021) X20 (X40 PAQ)|3565.0
MOLDE 031 X20 (30 PAQ)|MOLDE 031 X20 (30 PAQ)|5250.0
MOLDE 041 X20 (20 PAQ)|MOLDE 041 X20 (20 PAQ)|6598.0
MOLDE 32 XUND|MOLDE 32 XUND|400.0
MOLDE 051|MOLDE 051|8820.0
MOLDE 061 UND|MOLDE 061 UND|1458.0
MOLDE 071 UND|MOLDE 071 UND|1957.0
MOLDE 081 UND|MOLDE 081 UND|5326.0
MOLDE CUPCAKE|MOLDE CUPCAKE|7663.0
TAPA MOLDE CARTON 021 X20|TAPA MOLDE CARTON 021 X20|800.0
TAPA MOLDE CARTON031 X20|TAPA MOLDE CARTON031 X20|1340.0
TAPA MOLDE 041 CARTON X20|TAPA MOLDE 041 CARTON X20|2180.0
TAPA MOLDE CARTON ZOE 031 X20|TAPA MOLDE CARTON ZOE 031 X20|1340.0
MOLDE 015|MOLDE 015|8000.0
CUCHARA GRANDE SURAPLAST|CUBIERTOS GRANDE SURAPLAST X60|4000.0
TENEDOR PEQUEÑO SURAPLAST|CUBIERTO PEQUEÑO SURAPLAST X120|2150.0
PALITAS SURAPLAST|PALITAS SURAPLAST X34|8470.0
TRIFASICO SIN SERVILLETA SURAPLAT|TRIFASICO SIN SERVILLETA SURAPLAT X28|9000.0
TRIFASICO CON SERVILLETA SURAPLAST|TRIFASICO CON SERVILLETA SURAPLAST X28|10450.0
TRIFASICO NEGRO CON SERVILLETA SURAPLAST|TRIFASICO NEGRO CON SERVILLETA SURAPLAST X28|8600.0
CUCHARA PEQUEÑA SURAPLAST|CUCHARA PEQUEÑA SURAPLAST|2150.0
TENEDOR GRANDE SURAPLAST|TENEDOR GRANDE SURAPLAST|4000.0
CUCHILLO SURAPLAST|CUCHILLO SURAPLAST|4000.0
TENEDOR GRANDE IBERICO|CUBIERTOS GRANDES EUROPEOS X50|4000.0
TENEDOR PEQUEÑO IBERICO|CUBIERTOS PEQUEÑOS X100|2150.0
TRIFASICO SIN SERVILLTA EUROPEO X28|TRIFASICO SIN SERVILLTA EUROPEO X28|9980.0
TRIFASICO CON SERVILLETA EUROPEO X28|TRIFASICO CON SERVILLETA EUROPEO X28|11830.0
CUCHARA GRANDE IBERICA|CUCHARA GRANDE IBERICA|4000.0
CUCHARA PEQUEÑA IBERICA|CUCHARA PEQUEÑA IBERICA|2150.0
CUCHARA GRANDE X20 (50 PAQ)|CUCHARA GRANDE X20 (50 PAQ)|1400.0
CUCHARA DULCERA X20 PEQUEÑA (50 PAQ)|CUCHARA DULCERA X20 PEQUEÑA (50 PAQ)|1240.0
TENEDOR GRANDE X20 (50 PAQ)|TENEDOR GRANDE X20 (50 PAQ)|1100.0
CUCHILLO X20|CUCHILLO X20|1000.0
CUCHARA DULCERA PEQ X100 (X10 PAQ)|CUCHARA DULCERA PEQ X100 (X10 PAQ)|3700.0
CUCHARA GRANDE X20 IBERICA|CUCHARA GRANDE X20 IBERICA|1350.0
SET TENEDOR CUCHILLO Y SERVILLETA|SET TENEDOR CUCHILLO Y SERVILLETA|128500.0
SET TRIFASICO NEGRO Y SERVILLETA|SET TRIFASICO NEGRO Y SERVILLETA|249650.0
SET TENEDOR Y SERVILLETA (TAMI)|SET TENEDOR Y SERVILLETA (TAMI)|75000.0
SET TENEDOR Y CUHILLO (TAMI)|SET TENEDOR Y CUHILLO (TAMI)|110980.0
ALUMINIO 5X8 X100|5X8 ALUM|2400.0
ALUMINIO 6X6 A X100|6X6 ALUM|1650.0
ALUMINIO 6X9 X100|6X9 ALUM|2750.0
ALUMINIO 7X8 X100|7X8 ALUM|2750.0
ALUMINIO 7X10 X100|7X10 ALUM|3500.0
ALUMINIO 8X10 X100|8X10 ALUM|3650.0
ALUMINIO 8X12 X100|8X12 ALUM|4550.0
ALUMINIO 10X14 X100|10X14 ALUM|6250.0
ALUMINIO 12X16 X100|12X16 ALUM|9100.0
ALUMINIO 14X18 X100|14X18 ALUM|12600.0
ALUMINIO 15X22 X100|15X22 ALUM|16450.0
ALUMINIO PIZZA X100|PIZZA ALUM|4200.0
ALUMINIO 9X12 X100|9X12 ALUM|5000.0
ALUMINIO X 7MTS|ALUMINIO X7|2000.0
ALUMINIO X 16MTS|ALUMINIO X16|4150.0
ALUMINIO X 40MTS|ALUMINIO X40|8000.0
ALUMINIO X 100MTS|ALUMINIO X100|21150.0
ALUMINIO X 300MTS|ALUMINIO X300|64350.0
ALUMINO 5X14 X100|ALUMINIO 5X14|4000.0
VINIPEL X 100MTS|VINIPEL X100|4000.0
VINIPEL X 300MTS|VINIPEL X300|10300.0
VINIPEL X 1500MTS CORTO|VINIPEL X1500 CORTO|142950.0
VINIPEL X 100MTS CORTO|VINIPEL X100 CORTO|3000.0
VINIPEL X 50MTS|VINIPEL X50F|2700.0
VINIPEL X 300MTS CORTO|VINIPEL X300 CORTO|6700.0
VINIPEL X 50MTS CORTO|VINIPEL X50 CORTO|0.0
VINIPEL X 500MTS|VINIPEL X500F|14000.0
VINIPEL X 1500MTS LARGO|X1500 LARGO LARGO|120050.0
YODADO X 100MTS|YODADO X100|3600.0
PRE 8X12 TA X1000|PRE 8X12 TA X1000|14300.0
PRE 10X14 TA X1000|PRE 10X14 TA X1000|19800.0
PRE 12X16 TA X1000|PRE 12X16 TA X1000|29700.0
PRE 14X20 TA X1000|PRE 14X20 TA X1000|49450.0
T-40 NA RECUPERADA|T-40 NA RECUPERADA|71900.0
T- 50 NA RECUPERADA|T- 50 NA RECUPERADA|93000.0
